x_own_true,y_own_true,x_own_noise,y_own_noise,hdg_own,gs_own,x_int_true,y_int_true,x_int_noise,y_int_noise,hdg_int,gs_int,pos_ownship,pos_intruder,dx,dy,tin,tout,dcpa,is_conflict,vx_vo,vy_vo,vx_mvp,vy_mvp
0,0,3.0510770185880225,6.361191942790807,0.0,20.0,123.18588297087476,-9.935163060336972,117.49255585534965,-1.191078787886255,0.0,15.0,POINT (3.051077018588022 6.361191942790807),POINT (117.4925558553497 -1.191078787886255),-114.44147883676163,7.552270730677062,13.003027522513321,32.773564012191336,7.552270730676831,True,19.2071223437799,1.8263989989505074,20.000000000000004,2.170603621321805
0,0,2.1390768268269458,4.2682310428863985,0.0,20.0,123.18588297087476,-9.935163060336972,119.54225494642988,-8.985773339786368,0.0,15.0,POINT (2.139076826826946 4.268231042886399),POINT (119.5422549464299 -8.985773339786368),-117.40317811960293,13.254004382672766,13.838371641174437,33.122899606666735,13.2540043826728,True,19.418415901154752,1.603022280006301,20.0,1.8140237540646094
0,0,-1.3653993366297281,8.808720997805782,0.0,20.0,123.18588297087476,-9.935163060336972,112.44241600861504,-5.67431002137888,0.0,15.0,POINT (-1.365399336629728 8.808720997805782),POINT (112.442416008615 -5.67431002137888),-113.80781534524476,14.483031019184661,13.190268877567133,32.33285726053077,14.48303101918445,True,19.416187120471786,1.6056858096583042,20.000000000000004,1.817954907543373
0,0,5.538031349024029,-0.8131074759337246,0.0,20.0,123.18588297087476,-9.935163060336972,120.0565048473864,-5.196350007264523,0.0,15.0,POINT (5.538031349024029 -0.8131074759337246),POINT (120.0565048473864 -5.196350007264523),-114.51847349836238,4.383242531330798,12.94219444135489,32.86519495799007,4.383242531330602,True,19.102083720691645,1.9191997686261897,20.000000000000007,2.3392986336985286
0,0,0.9127458062945971,-1.7142507370439846,0.0,20.0,123.18588297087476,-9.935163060336972,116.01305383125172,-5.347406112189655,0.0,15.0,POINT (0.9127458062945971 -1.714250737043985),POINT (116.0130538312517 -5.347406112189655),-115.10030802495713,3.6331553751456704,13.046496180289887,32.993627029692966,3.63315537514572,True,19.085834498143182,1.9326481688344008,20.0,2.365059291697567
0,0,1.620624586292774,-3.795348642840682,0.0,20.0,123.18588297087476,-9.935163060336972,123.60760127735985,-16.984734380499745,0.0,15.0,POINT (1.620624586292774 -3.795348642840682),POINT (123.6076012773598 -16.98473438049975),-121.98697669106707,13.189385737659062,14.751587743484532,34.04320293294229,13.189385737659077,True,19.46128201617865,1.5502815399191867,20.0,1.7374843534853393
0,0,8.46873262117294,-4.569487690220774,0.0,20.0,123.18588297087476,-9.935163060336972,129.75512977939786,-12.177520661838152,0.0,15.0,POINT (8.46873262117294 -4.569487690220774),POINT (129.7551297793979 -12.17752066183815),-121.28639715822493,7.608032971617377,14.373721703169311,34.14083716012066,7.608032971617535,True,19.297992297382113,1.7370157450508588,19.999999999999996,2.0207292438714552
0,0,6.045754833730008,-6.953637397495463,0.0,20.0,123.18588297087476,-9.935163060336972,118.57564862885752,-12.342924666238344,0.0,15.0,POINT (6.045754833730008 -6.953637397495463),POINT (118.5756486288575 -12.34292466623834),-112.52989379512752,5.389287268742882,12.564237296414511,32.447720221636494,5.389287268743134,True,19.104721936069033,1.9169943943316197,20.0,2.3351087164840534
0,0,11.991213503525469,0.8933580018354943,0.0,20.0,123.18588297087476,-9.935163060336972,122.9647469012756,-13.32973615435753,0.0,15.0,POINT (11.99121350352547 0.8933580018354943),POINT (122.9647469012756 -13.32973615435753),-110.97353339775013,14.223094156193024,12.60783316912116,31.781580189978897,14.223094156193024,True,19.37632361593661,1.6520925180747479,19.999999999999996,1.8875346787181908
0,0,8.305794847859843,-6.417416426134299,0.0,20.0,123.18588297087476,-9.935163060336972,127.44108113629494,-11.965871592265753,0.0,15.0,POINT (8.305794847859843 -6.417416426134299),POINT (127.4410811362949 -11.96587159226575),-119.1352862884351,5.548455166131454,13.88881869087966,33.76529582449438,5.548455166131331,True,19.208181693486193,1.8254082562645095,20.0,2.168880040386614
