x_own_true,y_own_true,x_own_noise,y_own_noise,hdg_own,gs_own,x_int_true,y_int_true,x_int_noise,y_int_noise,hdg_int,gs_int,pos_ownship,pos_intruder,dx,dy,tin,tout,dcpa,is_conflict,vx_vo,vy_vo,vx_mvp,vy_mvp
0,0,8.291819193448198,-15.7271834037484,0.0,20.0,107.4229503667011,-28.02337835653072,99.84747541055808,-35.60383997286569,0.0,15.0,POINT (8.291819193448198 -15.7271834037484),POINT (99.84747541055808 -35.60383997286569),-91.55565621710988,19.876656569117294,9.135253032300454,27.487009454543504,19.876656569117234,True,19.308474558676572,1.7260995830541095,20.0,2.0031446856034263
0,0,7.197233921903544,2.3152837156319834,0.0,20.0,107.4229503667011,-28.02337835653072,108.06559751206042,-31.87552093311245,0.0,15.0,POINT (7.197233921903544 2.315283715631983),POINT (108.0655975120604 -31.87552093311245),-100.86836359015687,34.19080464874443,12.877128666300042,27.47021676976271,34.190804648744404,True,19.824163798720022,0.9210117462439387,20.0,0.9545817520627164
0,0,7.497203665391218,4.866959049062015,0.0,20.0,107.4229503667011,-28.02337835653072,106.13828191298772,-17.627884211968485,0.0,15.0,POINT (7.497203665391218 4.866959049062015),POINT (106.1382819129877 -17.62788421196849),-98.64107824759651,22.4948432610305,10.797410474930235,28.65902082410837,22.49484326103048,True,19.50116261042882,1.4984485999265083,20.0,1.6645128488079126
0,0,3.413790901227614,0.05902855474645193,0.0,20.0,107.4229503667011,-28.02337835653072,116.37447344300847,-20.74857771417058,0.0,15.0,POINT (3.413790901227614 0.05902855474645193),POINT (116.3744734430085 -20.74857771417058),-112.96068254178086,20.80760626891703,13.499186445020896,31.685086571691443,20.80760626891705,True,19.584163754313742,1.3806742719428264,20.0,1.5059172686006232
0,0,5.217047556861418,3.820981952858561,0.0,20.0,107.4229503667011,-28.02337835653072,102.76364292259585,-20.661310320141958,0.0,15.0,POINT (5.217047556861418 3.820981952858561),POINT (102.7636429225958 -20.66131032014196),-97.54659536573443,24.482292273000517,10.790104968517092,28.228533177776683,24.482292273000517,True,19.553950423796685,1.42523249211678,20.0,1.5648309264295253
0,0,-2.5814494326942983,5.157132583490196,0.0,20.0,107.4229503667011,-28.02337835653072,110.97611170347297,-26.405828454076758,0.0,15.0,POINT (-2.581449432694298 5.157132583490196),POINT (110.976111703473 -26.40582845407676),-113.55756113616727,31.562961037566954,14.955793071562514,30.46723138290439,31.56296103756699,True,19.820628929916325,0.9298824493641211,20.0,0.9644825010211484
0,0,-12.01480901871902,-11.158252472994791,0.0,20.0,107.4229503667011,-28.02337835653072,96.78351611886997,-34.69136561813904,0.0,15.0,POINT (-12.01480901871902 -11.15825247299479),POINT (96.78351611886997 -34.69136561813904),-108.79832513758899,23.53311314514425,12.936530469555223,30.582799585480373,23.533113145144313,True,19.623094872449684,1.3200258189057763,20.0,1.4276430133114721
0,0,15.286342729219438,2.667038917135383,0.0,20.0,107.4229503667011,-28.02337835653072,101.63591937920856,-24.154701271342848,0.0,15.0,POINT (15.28634272921944 2.667038917135383),POINT (101.6359193792086 -24.15470127134285),-86.34957664998912,26.82174018847823,8.830497688331379,25.709332971664267,26.821740188478262,True,19.51021351425845,1.4862845040882005,20.0,1.6476875201024377
0,0,4.433831470361198,2.3122662830679013,0.0,20.0,107.4229503667011,-28.02337835653072,110.90116780528672,-33.378126124463236,0.0,15.0,POINT (4.433831470361198 2.312266283067901),POINT (110.9011678052867 -33.37812612446324),-106.46733633492552,35.690392407531135,14.290051272496576,28.29688326147363,35.69039240753114,True,19.868242540035332,0.8008915479432877,20.0,0.8225674269070764
0,0,0.016452285329405295,-5.332421200622901,0.0,20.0,107.4229503667011,-28.02337835653072,101.14958401302734,-26.642470765998684,0.0,15.0,POINT (0.0164522853294053 -5.332421200622901),POINT (101.1495840130273 -26.64247076599868),-101.13313172769793,21.310049565375785,11.180341389777404,29.272911301301768,21.310049565375724,True,19.489773742932407,1.5135390486990277,20.0,1.6855404474240714
