x_own_true,y_own_true,x_own_noise,y_own_noise,hdg_own,gs_own,x_int_true,y_int_true,x_int_noise,y_int_noise,hdg_int,gs_int,pos_ownship,pos_intruder,dx,dy,tin,tout,dcpa,is_conflict,vx_vo,vy_vo,vx_mvp,vy_mvp
0,0,3.2830695439534874,-1.8726978067243714,0.0,20.0,113.13101654498588,-23.907396844521134,112.88233636107897,-19.189590175176885,0.0,15.0,POINT (3.283069543953487 -1.872697806724371),POINT (112.882336361079 -19.18959017517689),-109.59926681712548,17.316892368452514,12.538754837773789,31.3009518890764,17.31689236845262,True,19.455964376083873,1.556985343377009,20.0,1.7470801065350583
0,0,-4.519134092095223,-4.98151331679099,0.0,20.0,113.13101654498588,-23.907396844521134,108.50537427133878,-15.267142991758575,0.0,15.0,POINT (-4.519134092095223 -4.98151331679099),POINT (108.5053742713388 -15.26714299175858),-113.02450836343401,10.285629674967584,12.81877716461023,32.39102618076337,10.285629674967781,True,19.276720445726745,1.7587678805733695,19.999999999999996,2.0562109481936224
0,0,3.8204583970913992,4.010012496632355,0.0,20.0,113.13101654498588,-23.907396844521134,112.95515881121567,-27.68101980163321,0.0,15.0,POINT (3.820458397091399 4.010012496632355),POINT (112.9551588112157 -27.68101980163321),-109.13470041412427,31.691032298265565,14.092139576359832,29.561740589289876,31.691032298265558,True,19.80728551561991,0.9625141814075064,20.0,1.0010994544427316
0,0,0.8551422637041771,0.28872969570697926,0.0,20.0,113.13101654498588,-23.907396844521134,106.1818942924296,-23.481186435353766,0.0,15.0,POINT (0.8551422637041771 0.2887296957069793),POINT (106.1818942924296 -23.48118643535377),-105.32675202872542,23.769916131060747,12.267643688373022,29.86305712311715,23.769916131060743,True,19.602590566715616,1.352447007745039,20.0,1.4692236775583294
0,0,4.333670770970495,4.515092726208095,0.0,20.0,113.13101654498588,-23.907396844521134,120.02768543118368,-13.41623517666259,0.0,15.0,POINT (4.333670770970495 4.515092726208095),POINT (120.0276854311837 -13.41623517666259),-115.69401466021318,17.931327902870684,13.803991783144705,32.47361408094057,17.931327902870763,True,19.531083652724522,1.4576347950139015,20.0,1.608483650635573
0,0,13.670047332157463,2.2598127445745573,0.0,20.0,113.13101654498588,-23.907396844521134,110.69001283178312,-26.379044049911702,0.0,15.0,POINT (13.67004733215746 2.259812744574557),POINT (110.6900128317831 -26.3790440499117),-97.01996549962566,28.63885679448626,11.206881702597636,27.601104497252628,28.63885679448626,True,19.67293879017885,1.2362592827299985,20.0,1.3227856582759587
0,0,-4.337314098309438,-8.116709328342967,0.0,20.0,113.13101654498588,-23.907396844521134,116.8057749929406,-20.555147059849094,0.0,15.0,POINT (-4.337314098309438 -8.116709328342967),POINT (116.8057749929406 -20.55514705984909),-121.14308909125003,12.438437731506127,14.542988738423665,33.91424689807634,12.43843773150627,True,19.43319613380679,1.5851664607335358,19.999999999999996,1.7878370512927797
0,0,5.819214741400406,-3.6947532081035868,0.0,20.0,113.13101654498588,-23.907396844521134,117.25482469498687,-12.661633800066985,0.0,15.0,POINT (5.819214741400406 -3.694753208103587),POINT (117.2548246949869 -12.66163380006699),-111.43560995358646,8.966880591963399,12.449246097112074,32.12499788432251,8.96688059196355,True,19.210843840441587,1.8229134246099268,20.0,2.1645464587197343
0,0,-0.3683604557106173,7.06248033450987,0.0,20.0,113.13101654498588,-23.907396844521134,109.04111609677418,-16.523849446044856,0.0,15.0,POINT (-0.3683604557106173 7.06248033450987),POINT (109.0411160967742 -16.52384944604486),-109.40947655248479,23.586329780554728,13.064446592227217,30.6993440287667,23.58632978055473,True,19.6289257797123,1.3106010165097457,20.0,1.4156643235174131
0,0,9.732131894103544,-1.1664822441761937,0.0,20.0,113.13101654498588,-23.907396844521134,127.66845121240077,-17.979197504362432,0.0,15.0,POINT (9.732131894103544 -1.166482244176194),POINT (127.6684512124008 -17.97919750436243),-117.93631931829722,16.812715260186238,14.169551603073224,33.004976124245665,16.81271526018624,True,19.5207320068711,1.4719518186430933,20.0,1.628001633812691
0,0,6.082699842746355,-3.38336890240278,0.0,20.0,113.13101654498588,-23.907396844521134,106.14901124033263,-20.99590084223319,0.0,15.0,POINT (6.082699842746355 -3.38336890240278),POINT (106.1490112403326 -20.99590084223319),-100.06631139758628,17.61253193983041,10.654205235843566,29.372319323190947,17.612531939830426,True,19.350282115600653,1.6812067370458559,20.0,1.9322962193840705
0,0,15.69191996870859,1.5826811585314184,0.0,20.0,113.13101654498588,-23.907396844521134,117.55211018269145,-23.515529613071458,0.0,15.0,POINT (15.69191996870859 1.582681158531418),POINT (117.5521101826915 -23.51552961307146),-101.86019021398286,25.098210771602876,11.723154147023209,29.020921938569934,25.09821077160292,True,19.61140195048307,1.33864924588044,20.0,1.4514558265086916
0,0,1.3845304008313146,-6.491468727859643,0.0,20.0,113.13101654498588,-23.907396844521134,117.98334285050589,-29.3734813039589,0.0,15.0,POINT (1.384530400831315 -6.491468727859643),POINT (117.9833428505059 -29.3734813039589),-116.59881244967458,22.882012576099257,14.428388016958907,32.21113696291093,22.88201257609926,True,19.659895581847294,1.2589086843439263,20.0,1.350790658537531
0,0,3.646744024649706,6.7441058223978025,0.0,20.0,113.13101654498588,-23.907396844521134,117.30759159290419,-20.345926943456355,0.0,15.0,POINT (3.646744024649706 6.744105822397803),POINT (117.3075915929042 -20.34592694345636),-113.66084756825448,27.090032765854158,14.327099318239199,31.137239709062598,27.090032765854087,True,19.73562351999678,1.1189224623883538,20.0,1.1813887418030173
0,0,-3.3646766438935702,-6.068090541779645,0.0,20.0,113.13101654498588,-23.907396844521134,110.3813934360913,-24.374356756348842,0.0,15.0,POINT (-3.36467664389357 -6.068090541779645),POINT (110.3813934360913 -24.37435675634884),-113.74607007998488,18.3062662145692,13.443558494151521,32.054869537842436,18.306266214569256,True,19.524254024553255,1.4671045102786486,20.0,1.6213772506104096
0,0,-2.313165553671771,2.688499732649197,0.0,20.0,113.13101654498588,-23.907396844521134,115.16110685607498,-23.135197463443955,0.0,15.0,POINT (-2.313165553671771 2.688499732649197),POINT (115.161106856075 -23.13519746344396),-117.47427240974675,25.823697196093153,14.931825431141466,32.05788353275723,25.823697196093075,True,19.72822933297334,1.1335757758867229,20.0,1.1987318042945638
0,0,3.6274153899667136,-5.666067270998921,0.0,20.0,113.13101654498588,-23.907396844521134,111.56341390097904,-25.603523003156322,0.0,15.0,POINT (3.627415389966714 -5.666067270998921),POINT (111.563413900979 -25.60352300315632),-107.93599851101233,19.937455732157403,12.416599157138334,30.757800247266594,19.93745573215741,True,19.51691162417968,1.477182284028915,20.0,1.6351684590432807
0,0,6.771436384305401,-0.7657635154053117,0.0,20.0,113.13101654498588,-23.907396844521134,115.36146820277793,-24.87143034572225,0.0,15.0,POINT (6.771436384305401 -0.7657635154053117),POINT (115.3614682027779 -24.87143034572225),-108.59003181847253,24.105666830316938,12.956917785975964,30.47909494141304,24.10566683031697,True,19.636286995833004,1.2985676229734124,20.0,1.4004392136860142
0,0,9.862618181782883,8.02651799398099,0.0,20.0,113.13101654498588,-23.907396844521134,112.23192873498336,-22.92884974546057,0.0,15.0,POINT (9.862618181782883 8.02651799398099),POINT (112.2319287349834 -22.92884974546057),-102.36931055320048,30.955367739441563,12.620798483963073,28.32692573731712,30.955367739441552,True,19.763004469651676,1.0624550674435849,20.0,1.115320250288663
0,0,6.8742373148428,2.308543697211729,0.0,20.0,113.13101654498588,-23.907396844521134,122.01076309903189,-20.908952726667888,0.0,15.0,POINT (6.8742373148428 2.308543697211729),POINT (122.0107630990319 -20.90895272666789),-115.13652578418909,23.217496423879616,14.170786970084881,31.883823343590755,23.217496423879595,True,19.65851648175518,1.2612718176472648,20.0,1.3537269027457184
0,0,-3.7181037914856474,7.206497793760407,0.0,20.0,113.13101654498588,-23.907396844521134,112.29858471850561,-21.230079705876783,0.0,15.0,POINT (-3.718103791485647 7.206497793760407),POINT (112.2985847185056 -21.23007970587678),-116.01668850999125,28.43657749963719,14.978105644221085,31.428569759775417,28.436577499637146,True,19.77306916946508,1.040748072699305,20.0,1.0902294055964208
0,0,2.7867649132992707,12.45488313352786,0.0,20.0,113.13101654498588,-23.907396844521134,121.78141166974301,-9.599119842770818,0.0,15.0,POINT (2.786764913299271 12.45488313352786),POINT (121.781411669743 -9.599119842770818),-118.99464675644374,22.054002976298676,14.82425174655796,32.773606956019535,22.054002976298687,True,19.65585677517945,1.265812610504753,20.0,1.359376664304674
0,0,3.304756596160776,-8.398136540616047,0.0,20.0,113.13101654498588,-23.907396844521134,107.47825231118811,-27.59334631564084,0.0,15.0,POINT (3.304756596160776 -8.398136540616047),POINT (107.4782523111881 -27.59334631564084),-104.17349571502734,19.195209775024793,11.600969838563422,30.068428447447516,19.195209775024725,True,19.455404025638455,1.557689024329611,20.0,1.7480895283188094
0,0,0.12061437868420334,2.458025091982138,0.0,20.0,113.13101654498588,-23.907396844521134,113.43563039016693,-25.666184706702566,0.0,15.0,POINT (0.1206143786842033 2.458025091982138),POINT (113.4356303901669 -25.66618470670257),-113.31501601148273,28.124209798684703,14.394922836940712,30.931083567652376,28.124209798684735,True,19.755204079987315,1.0789136006226676,20.0,1.1344556221712623
0,0,8.474089099852204,-8.22052765650623,0.0,20.0,113.13101654498588,-23.907396844521134,104.13435216914036,-27.75821239847728,0.0,15.0,POINT (8.474089099852204 -8.22052765650623),POINT (104.1343521691404 -27.75821239847728),-95.66026306928815,19.53768474197105,9.927099871071063,28.33700535664419,19.537684741971148,True,19.358738642042805,1.671852463758949,19.999999999999996,1.9178168285118886
0,0,-0.2838334029621281,-9.171637395548212,0.0,20.0,113.13101654498588,-23.907396844521134,115.01044933540352,-25.46834641547111,0.0,15.0,POINT (-0.2838334029621281 -9.171637395548212),POINT (115.0104493354035 -25.46834641547111),-115.29428273836565,16.2967090199229,13.604931912644641,32.512781182701616,16.29670901992289,True,19.483148379618484,1.5222097438975286,20.0,1.6977017209801426
